GEO_ID,NAME,DP05_0001E,DP05_0046E,Percent Chinese
0500000US30051,"Liberty County, Montana",1236,0,0
0500000US30053,"Lincoln County, Montana",9826,0,0
0500000US30055,"McCone County, Montana",888,0,0
0500000US30057,"Madison County, Montana",4008,3,0.074850299
0500000US30059,"Meagher County, Montana",914,0,0
0500000US30061,"Mineral County, Montana",2074,15,0.723240116
0500000US30063,"Missoula County, Montana",58579,321,0.547977944
0500000US30065,"Musselshell County, Montana",2387,0,0
0500000US30067,"Park County, Montana",8211,2,0.024357569
0500000US30069,"Petroleum County, Montana",218,5,2.293577982
0500000US30071,"Phillips County, Montana",1988,0,0
0500000US30073,"Pondera County, Montana",3020,3,0.099337748
0500000US30075,"Powder River County, Montana",796,0,0
0500000US30077,"Powell County, Montana",2560,26,1.015625
0500000US30079,"Prairie County, Montana",609,0,0
0500000US30081,"Ravalli County, Montana",21398,6,0.028040004
0500000US30083,"Richland County, Montana",5490,3,0.054644809
0500000US30085,"Roosevelt County, Montana",5673,18,0.317292438
0500000US30087,"Rosebud County, Montana",4585,2,0.043620502
0500000US30089,"Sanders County, Montana",5686,3,0.052761168
0500000US30091,"Sheridan County, Montana",1736,0,0
0500000US30093,"Silver Bow County, Montana",17157,173,1.00833479
0500000US30095,"Stillwater County, Montana",4753,28,0.58910162
0500000US30097,"Sweet Grass County, Montana",1830,4,0.218579235
0500000US30099,"Teton County, Montana",3113,0,0
0500000US30101,"Toole County, Montana",2172,17,0.782688766
0500000US30103,"Treasure County, Montana",340,20,5.882352941
0500000US30105,"Valley County, Montana",3771,3,0.079554495
0500000US30107,"Wheatland County, Montana",1110,0,0
0500000US30109,"Wibaux County, Montana",598,0,0
0500000US30111,"Yellowstone County, Montana",80660,426,0.528142822
0500000US31001,"Adams County, Nebraska",15741,15,0.095292548
0500000US31003,"Antelope County, Nebraska",3155,5,0.158478605
0500000US31005,"Arthur County, Nebraska",224,0,0
0500000US31007,"Banner County, Nebraska",372,0,0
0500000US31009,"Blaine County, Nebraska",234,0,0
0500000US31011,"Boone County, Nebraska",2668,3,0.112443778
0500000US31013,"Box Butte County, Nebraska",5465,72,1.31747484
0500000US31015,"Boyd County, Nebraska",974,0,0
0500000US31017,"Brown County, Nebraska",1553,0,0
0500000US31019,"Buffalo County, Nebraska",24608,89,0.361671001
0500000US31021,"Burt County, Nebraska",3333,11,0.330033003
0500000US31023,"Butler County, Nebraska",4026,0,0
0500000US31025,"Cass County, Nebraska",12818,17,0.132625995
0500000US31027,"Cedar County, Nebraska",4171,0,0
0500000US31029,"Chase County, Nebraska",1950,4,0.205128205
0500000US31031,"Cherry County, Nebraska",2839,5,0.176118352
0500000US31033,"Cheyenne County, Nebraska",4845,3,0.061919505
0500000US31035,"Clay County, Nebraska",3044,0,0
0500000US31037,"Colfax County, Nebraska",4778,0,0
0500000US31039,"Cuming County, Nebraska",4465,0,0
0500000US31041,"Custer County, Nebraska",5449,0,0
0500000US31043,"Dakota County, Nebraska",10048,82,0.816082803
0500000US31045,"Dawes County, Nebraska",4544,26,0.572183099
0500000US31047,"Dawson County, Nebraska",11454,46,0.401606426
0500000US31049,"Deuel County, Nebraska",956,4,0.418410042
0500000US31051,"Dixon County, Nebraska",2810,2,0.071174377
0500000US31053,"Dodge County, Nebraska",18643,47,0.252105348
0500000US31055,"Douglas County, Nebraska",284158,2479,0.872401974
0500000US31057,"Dundy County, Nebraska",936,0,0
0500000US31059,"Fillmore County, Nebraska",2799,0,0
0500000US31061,"Franklin County, Nebraska",1514,0,0
0500000US31063,"Frontier County, Nebraska",1291,0,0
0500000US31065,"Furnas County, Nebraska",2400,6,0.25
0500000US31067,"Gage County, Nebraska",10740,41,0.381750466
0500000US31069,"Garden County, Nebraska",922,0,0
0500000US31071,"Garfield County, Nebraska",996,0,0
0500000US31073,"Gosper County, Nebraska",974,0,0
0500000US31075,"Grant County, Nebraska",335,0,0
0500000US31077,"Greeley County, Nebraska",1210,0,0
0500000US31079,"Hall County, Nebraska",30381,34,0.11191205
0500000US31081,"Hamilton County, Nebraska",4640,0,0
0500000US31083,"Harlan County, Nebraska",1682,0,0
0500000US31085,"Hayes County, Nebraska",429,0,0
0500000US31087,"Hitchcock County, Nebraska",1415,0,0
0500000US31089,"Holt County, Nebraska",5049,0,0
0500000US31091,"Hooker County, Nebraska",369,0,0
0500000US31093,"Howard County, Nebraska",3160,0,0
0500000US31095,"Jefferson County, Nebraska",3671,0,0
0500000US31097,"Johnson County, Nebraska",2090,5,0.23923445
0500000US31099,"Kearney County, Nebraska",3293,29,0.880655937
0500000US31101,"Keith County, Nebraska",3938,1,0.025393601
0500000US31103,"Keya Paha County, Nebraska",394,0,0
0500000US31105,"Kimball County, Nebraska",1817,0,0
0500000US31107,"Knox County, Nebraska",4249,7,0.164744646
0500000US31109,"Lancaster County, Nebraska",155927,2778,1.78160293
0500000US31111,"Lincoln County, Nebraska",17963,24,0.133607972
0500000US31113,"Logan County, Nebraska",424,0,0
0500000US31115,"Loup County, Nebraska",292,0,0
0500000US31117,"McPherson County, Nebraska",191,0,0
0500000US31119,"Madison County, Nebraska",17633,63,0.357284637
0500000US31121,"Merrick County, Nebraska",3882,7,0.180319423
0500000US31123,"Morrill County, Nebraska",2355,0,0
0500000US31125,"Nance County, Nebraska",1765,0,0
0500000US31127,"Nemaha County, Nebraska",3487,0,0
0500000US31129,"Nuckolls County, Nebraska",2130,73,3.427230047
0500000US31131,"Otoe County, Nebraska",8132,1,0.012297098
0500000US31133,"Pawnee County, Nebraska",1387,0,0
0500000US31135,"Perkins County, Nebraska",1401,0,0
0500000US31137,"Phelps County, Nebraska",4538,12,0.264433671
0500000US31139,"Pierce County, Nebraska",3589,19,0.529395375
0500000US31141,"Platte County, Nebraska",16176,45,0.278189911
0500000US31143,"Polk County, Nebraska",2679,0,0
0500000US31145,"Red Willow County, Nebraska",5422,0,0
0500000US31147,"Richardson County, Nebraska",3988,6,0.150451354
0500000US31149,"Rock County, Nebraska",678,0,0
0500000US31151,"Saline County, Nebraska",7007,7,0.0999001
0500000US31153,"Sarpy County, Nebraska",90537,377,0.416404343
0500000US31155,"Saunders County, Nebraska",10473,0,0
0500000US31157,"Scotts Bluff County, Nebraska",18624,24,0.128865979
0500000US31159,"Seward County, Nebraska",8425,29,0.34421365
0500000US31161,"Sheridan County, Nebraska",2696,6,0.222551929
0500000US31163,"Sherman County, Nebraska",1502,1,0.066577896
0500000US31165,"Sioux County, Nebraska",632,0,0
0500000US31167,"Stanton County, Nebraska",2973,0,0
0500000US31169,"Thayer County, Nebraska",2515,0,0
0500000US31171,"Thomas County, Nebraska",356,0,0
0500000US31173,"Thurston County, Nebraska",3615,2,0.055325035
0500000US31175,"Valley County, Nebraska",2158,0,0
0500000US31177,"Washington County, Nebraska",10303,0,0
0500000US31179,"Wayne County, Nebraska",4590,17,0.37037037
0500000US31181,"Webster County, Nebraska",1750,0,0
0500000US31183,"Wheeler County, Nebraska",370,0,0
0500000US31185,"York County, Nebraska",7037,13,0.184737814
0500000US32001,"Churchill County, Nevada",11975,3,0.025052192
0500000US32003,"Clark County, Nevada",1092776,33295,3.046827529
0500000US32005,"Douglas County, Nevada",23963,123,0.513291324
0500000US32007,"Elko County, Nevada",25081,29,0.115625374
0500000US32009,"Esmeralda County, Nevada",544,0,0
0500000US32011,"Eureka County, Nevada",920,0,0
0500000US32013,"Humboldt County, Nevada",8148,48,0.58910162
0500000US32015,"Lander County, Nevada",2552,0,0
0500000US32017,"Lincoln County, Nevada",2390,0,0
0500000US32019,"Lyon County, Nevada",26930,112,0.415893056
0500000US32021,"Mineral County, Nevada",2244,0,0
0500000US32023,"Nye County, Nevada",21837,32,0.146540276
0500000US32027,"Pershing County, Nevada",2372,0,0
0500000US32029,"Storey County, Nevada",1880,17,0.904255319
0500000US32031,"Washoe County, Nevada",226845,3563,1.570676012
0500000US32033,"White Pine County, Nevada",3991,9,0.225507392
0500000US32510,"Carson City, Nevada",26640,106,0.397897898
0500000US33001,"Belknap County, New Hampshire",30885,93,0.301117047
0500000US33003,"Carroll County, New Hampshire",24256,48,0.197889182
0500000US33005,"Cheshire County, New Hampshire",38904,236,0.606621427
0500000US33007,"Coos County, New Hampshire",15018,48,0.31961646
0500000US33009,"Grafton County, New Hampshire",45567,1004,2.203348915
0500000US33011,"Hillsborough County, New Hampshire",207641,2750,1.32440125
0500000US33013,"Merrimack County, New Hampshire",76057,1165,1.531745927
0500000US33015,"Rockingham County, New Hampshire",154515,1170,0.757208038
0500000US33017,"Strafford County, New Hampshire",65920,1023,1.551881068
0500000US33019,"Sullivan County, New Hampshire",21672,175,0.80749354
0500000US34001,"Atlantic County, New Jersey",137314,3655,2.661782484
0500000US34003,"Bergen County, New Jersey",479229,22423,4.678973935
0500000US34005,"Burlington County, New Jersey",226502,3208,1.416323035
0500000US34007,"Camden County, New Jersey",262091,5869,2.239298564
0500000US34009,"Cape May County, New Jersey",47591,63,0.132377971
0500000US34011,"Cumberland County, New Jersey",74220,263,0.354351927
0500000US34013,"Essex County, New Jersey",412881,10896,2.639017053
0500000US34015,"Gloucester County, New Jersey",149761,1580,1.055014323
0500000US34017,"Hudson County, New Jersey",336923,17486,5.189909861
0500000US34019,"Hunterdon County, New Jersey",62719,1451,2.313493519
0500000US34021,"Mercer County, New Jersey",188076,9569,5.087836832
0500000US34023,"Middlesex County, New Jersey",418750,28003,6.687283582
0500000US34025,"Monmouth County, New Jersey",319403,10685,3.345303582
0500000US34027,"Morris County, New Jersey",251233,11355,4.519708796
0500000US34029,"Ocean County, New Jersey",308658,1848,0.598720914
0500000US34031,"Passaic County, New Jersey",258305,2506,0.970170922
0500000US34033,"Salem County, New Jersey",32167,134,0.416575994
0500000US34035,"Somerset County, New Jersey",168643,15318,9.083092687
0500000US34037,"Sussex County, New Jersey",71072,563,0.792154435
0500000US34039,"Union County, New Jersey",283906,7210,2.539572957
0500000US34041,"Warren County, New Jersey",54027,385,0.71260666
0500000US35001,"Bernalillo County, New Mexico",345654,3754,1.086057155
0500000US35003,"Catron County, New Mexico",1582,0,0
0500000US35005,"Chaves County, New Mexico",32607,6,0.018400957
0500000US35006,"Cibola County, New Mexico",13279,0,0
0500000US35007,"Colfax County, New Mexico",5912,0,0
0500000US35009,"Curry County, New Mexico",23776,17,0.071500673
0500000US35011,"De Baca County, New Mexico",997,0,0
0500000US35013,"Doña Ana County, New Mexico",110013,518,0.470853445
0500000US35015,"Eddy County, New Mexico",28595,62,0.216821123
0500000US35017,"Grant County, New Mexico",14017,4,0.028536777
0500000US35019,"Guadalupe County, New Mexico",1797,0,0
0500000US35021,"Harding County, New Mexico",199,0,0
0500000US35023,"Hidalgo County, New Mexico",2167,0,0
0500000US35025,"Lea County, New Mexico",34008,10,0.029404846
0500000US35027,"Lincoln County, New Mexico",9907,0,0
0500000US35028,"Los Alamos County, New Mexico",9162,454,4.955249945
0500000US35029,"Luna County, New Mexico",12057,16,0.132702994
0500000US35031,"McKinley County, New Mexico",37452,12,0.032041012
0500000US35033,"Mora County, New Mexico",2335,0,0
0500000US35035,"Otero County, New Mexico",31923,173,0.541929017
0500000US35037,"Quay County, New Mexico",4350,0,0
0500000US35039,"Rio Arriba County, New Mexico",20340,29,0.142576205
0500000US35041,"Roosevelt County, New Mexico",9487,31,0.326762939
0500000US35043,"Sandoval County, New Mexico",72761,294,0.404062616
0500000US35045,"San Juan County, New Mexico",63838,78,0.122184279
0500000US35047,"San Miguel County, New Mexico",13913,51,0.366563646
0500000US35049,"Santa Fe County, New Mexico",76913,375,0.487563871
0500000US35051,"Sierra County, New Mexico",5568,0,0
0500000US35053,"Socorro County, New Mexico",8043,387,4.811637449
0500000US35055,"Taos County, New Mexico",16649,0,0
0500000US35057,"Torrance County, New Mexico",7268,0,0
0500000US35059,"Union County, New Mexico",1912,0,0
0500000US35061,"Valencia County, New Mexico",37783,68,0.179975121
0500000US36001,"Albany County, New York",158344,5560,3.511342394
0500000US36003,"Allegany County, New York",23010,213,0.925684485
0500000US36005,"Bronx County, New York",758631,7319,0.964764161
0500000US36007,"Broome County, New York",98111,2859,2.914046335
0500000US36009,"Cattaraugus County, New York",38799,177,0.456197325
0500000US36011,"Cayuga County, New York",37668,53,0.140702984
0500000US36013,"Chautauqua County, New York",65141,328,0.503523127
0500000US36015,"Chemung County, New York",42839,467,1.090128154
0500000US36017,"Chenango County, New York",23906,29,0.121308458
0500000US36019,"Clinton County, New York",39326,304,0.773025479
0500000US36021,"Columbia County, New York",30193,213,0.705461531
0500000US36023,"Cortland County, New York",24422,142,0.581442961
0500000US36025,"Delaware County, New York",22292,166,0.744661762
0500000US36027,"Dutchess County, New York",147693,3239,2.193062637
0500000US36029,"Erie County, New York",474530,6878,1.449434177
0500000US36031,"Essex County, New York",17955,7,0.038986355
0500000US36033,"Franklin County, New York",22994,44,0.191354266
0500000US36035,"Fulton County, New York",26846,86,0.320345675
0500000US36037,"Genesee County, New York",28867,112,0.387986282
0500000US36039,"Greene County, New York",22628,122,0.539155029
0500000US36041,"Hamilton County, New York",2251,3,0.1332741
0500000US36043,"Herkimer County, New York",31336,129,0.411667092
0500000US36045,"Jefferson County, New York",53576,128,0.238912946
0500000US36047,"Kings County, New York",1362875,204554,15.0090067
0500000US36049,"Lewis County, New York",13265,22,0.165849981
0500000US36051,"Livingston County, New York",31593,86,0.272212199
0500000US36053,"Madison County, New York",36034,272,0.754842649
0500000US36055,"Monroe County, New York",384619,6769,1.759923457
0500000US36057,"Montgomery County, New York",25047,42,0.167684753
0500000US36059,"Nassau County, New York",696416,36168,5.193447595
0500000US36061,"New York County, New York",859379,108577,12.63435574
0500000US36063,"Niagara County, New York",108045,565,0.522930261
0500000US36065,"Oneida County, New York",115293,1093,0.948019394
0500000US36067,"Onondaga County, New York",239585,5016,2.093620218
0500000US36069,"Ontario County, New York",55892,541,0.967938166
0500000US36071,"Orange County, New York",189632,2364,1.246625042
0500000US36073,"Orleans County, New York",20461,28,0.136845706
0500000US36075,"Oswego County, New York",59072,195,0.330105634
0500000US36077,"Otsego County, New York",31049,292,0.940448968
0500000US36079,"Putnam County, New York",49566,831,1.676552475
0500000US36081,"Queens County, New York",1177616,240602,20.43127811
0500000US36083,"Rensselaer County, New York",80337,1770,2.20321894
0500000US36085,"Richmond County, New York",244833,19646,8.024245098
0500000US36087,"Rockland County, New York",165308,2773,1.677474774
0500000US36089,"St. Lawrence County, New York",53557,387,0.722594619
0500000US36091,"Saratoga County, New York",115498,2158,1.868430622
0500000US36093,"Schenectady County, New York",79354,1350,1.701237493
0500000US36095,"Schoharie County, New York",15722,104,0.661493449
0500000US36097,"Schuyler County, New York",8955,80,0.893355667
0500000US36099,"Seneca County, New York",16433,99,0.602446297
0500000US36101,"Steuben County, New York",48291,330,0.683357147
0500000US36103,"Suffolk County, New York",753405,14947,1.983926308
0500000US36105,"Sullivan County, New York",36631,213,0.581474707
0500000US36107,"Tioga County, New York",24542,170,0.692690082
0500000US36109,"Tompkins County, New York",51965,5790,11.14211489
0500000US36111,"Ulster County, New York",90177,1131,1.254200073
0500000US36113,"Warren County, New York",32634,184,0.563829135
0500000US36115,"Washington County, New York",29714,195,0.65625631
0500000US36117,"Wayne County, New York",45617,125,0.27402065
0500000US36119,"Westchester County, New York",499721,14314,2.864398334
0500000US36121,"Wyoming County, New York",18768,74,0.39428815
0500000US36123,"Yates County, New York",13059,41,0.313959721
0500000US37001,"Alamance County, North Carolina",85782,530,0.617845236
0500000US37003,"Alexander County, North Carolina",18273,40,0.218902205
0500000US37005,"Alleghany County, North Carolina",5604,0,0
0500000US37007,"Anson County, North Carolina",11846,16,0.135066689
0500000US37009,"Ashe County, North Carolina",13656,0,0
0500000US37011,"Avery County, North Carolina",7890,2,0.025348542
0500000US37013,"Beaufort County, North Carolina",24639,22,0.089289338
0500000US37015,"Bertie County, North Carolina",9691,67,0.69136312
0500000US37017,"Bladen County, North Carolina",17377,15,0.086320999
0500000US37019,"Brunswick County, North Carolina",68396,219,0.320194163
0500000US37021,"Buncombe County, North Carolina",133646,986,0.73776993
0500000US37023,"Burke County, North Carolina",45164,131,0.290054025
0500000US37025,"Cabarrus County, North Carolina",105886,968,0.914190733
0500000US37027,"Caldwell County, North Carolina",41452,71,0.171282447
0500000US37029,"Camden County, North Carolina",4964,0,0
0500000US37031,"Carteret County, North Carolina",35196,170,0.483009433
0500000US37033,"Caswell County, North Carolina",11289,0,0
0500000US37035,"Catawba County, North Carolina",80514,242,0.300568845
0500000US37037,"Chatham County, North Carolina",37328,549,1.470745821
0500000US37039,"Cherokee County, North Carolina",14253,21,0.147337403
0500000US37041,"Chowan County, North Carolina",7522,0,0
0500000US37043,"Clay County, North Carolina",5733,0,0
0500000US37045,"Cleveland County, North Carolina",50270,43,0.085538094
0500000US37047,"Columbus County, North Carolina",28211,10,0.035447166
0500000US37049,"Craven County, North Carolina",50722,96,0.189266985
0500000US37051,"Cumberland County, North Carolina",167276,864,0.516511633
0500000US37053,"Currituck County, North Carolina",13260,4,0.030165913
0500000US37055,"Dare County, North Carolina",18112,85,0.46930212
0500000US37057,"Davidson County, North Carolina",84590,271,0.320368838
0500000US37059,"Davie County, North Carolina",21772,163,0.748668014
0500000US37061,"Duplin County, North Carolina",30252,0,0
0500000US37063,"Durham County, North Carolina",162809,4086,2.509689268
0500000US37065,"Edgecombe County, North Carolina",28227,52,0.184220782
0500000US37067,"Forsyth County, North Carolina",197260,2647,1.341883808
0500000US37069,"Franklin County, North Carolina",33420,7,0.020945542
0500000US37071,"Gaston County, North Carolina",113516,244,0.214947673
0500000US37073,"Gates County, North Carolina",5907,50,0.84645336
0500000US37075,"Graham County, North Carolina",4373,0,0
0500000US37077,"Granville County, North Carolina",29087,50,0.171898099
0500000US37079,"Greene County, North Carolina",9359,0,0
0500000US37081,"Guilford County, North Carolina",277894,2972,1.069472533
0500000US37083,"Halifax County, North Carolina",26433,79,0.298868838
0500000US37085,"Harnett County, North Carolina",66712,69,0.103429668
0500000US37087,"Haywood County, North Carolina",31572,30,0.095020905
0500000US37089,"Henderson County, North Carolina",59670,460,0.770906653
0500000US37091,"Hertford County, North Carolina",12111,15,0.123854347
0500000US37093,"Hoke County, North Carolina",27174,19,0.069919776
0500000US37095,"Hyde County, North Carolina",2468,0,0
0500000US37097,"Iredell County, North Carolina",89113,462,0.518442876
0500000US37099,"Jackson County, North Carolina",21953,22,0.100214094
0500000US37101,"Johnston County, North Carolina",100029,435,0.434873887
0500000US37103,"Jones County, North Carolina",4844,0,0
0500000US37105,"Lee County, North Carolina",31172,40,0.128320287
0500000US37107,"Lenoir County, North Carolina",29537,32,0.108338694
0500000US37109,"Lincoln County, North Carolina",41675,61,0.146370726
0500000US37111,"McDowell County, North Carolina",22475,15,0.066740823
0500000US37113,"Macon County, North Carolina",17949,127,0.70756031
0500000US37115,"Madison County, North Carolina",10973,27,0.246058507
0500000US37117,"Martin County, North Carolina",12072,23,0.190523526
0500000US37119,"Mecklenburg County, North Carolina",557958,7367,1.320350277
0500000US37121,"Mitchell County, North Carolina",7528,10,0.132837407
0500000US37123,"Montgomery County, North Carolina",13907,22,0.158193715
0500000US37125,"Moore County, North Carolina",50423,207,0.410526942
0500000US37127,"Nash County, North Carolina",48956,89,0.181795898
0500000US37129,"New Hanover County, North Carolina",119144,898,0.753709797
0500000US37131,"Northampton County, North Carolina",10247,0,0
0500000US37133,"Onslow County, North Carolina",87084,402,0.46162326
0500000US37135,"Orange County, North Carolina",75632,4995,6.604347366
0500000US37137,"Pamlico County, North Carolina",6237,26,0.416867084
0500000US37139,"Pasquotank County, North Carolina",20246,70,0.345747308
0500000US37141,"Pender County, North Carolina",30427,134,0.44039833
0500000US37143,"Perquimans County, North Carolina",6897,0,0
0500000US37145,"Person County, North Carolina",20258,22,0.108599072
0500000US37147,"Pitt County, North Carolina",94455,1037,1.097877296
0500000US37149,"Polk County, North Carolina",10838,11,0.101494741
0500000US37151,"Randolph County, North Carolina",72572,172,0.237006008
0500000US37153,"Richmond County, North Carolina",22949,3,0.013072465
0500000US37155,"Robeson County, North Carolina",68601,142,0.206994067
0500000US37157,"Rockingham County, North Carolina",47276,86,0.181910483
0500000US37159,"Rowan County, North Carolina",70828,252,0.355791495
0500000US37161,"Rutherford County, North Carolina",34234,18,0.052579307
0500000US37163,"Sampson County, North Carolina",32258,39,0.120900242
0500000US37165,"Scotland County, North Carolina",17783,46,0.258674015
0500000US37167,"Stanly County, North Carolina",30892,75,0.242781303
0500000US37169,"Stokes County, North Carolina",23525,0,0
0500000US37171,"Surry County, North Carolina",37063,122,0.329169252
0500000US37173,"Swain County, North Carolina",7294,0,0
0500000US37175,"Transylvania County, North Carolina",17523,29,0.165496776
0500000US37177,"Tyrrell County, North Carolina",1739,0,0
0500000US37179,"Union County, North Carolina",117229,1025,0.874357028
0500000US37181,"Vance County, North Carolina",23728,138,0.581591369
0500000US37183,"Wake County, North Carolina",549285,12765,2.3239302
0500000US37185,"Warren County, North Carolina",10014,4,0.039944078
0500000US37187,"Washington County, North Carolina",6331,0,0
0500000US37189,"Watauga County, North Carolina",27612,299,1.082862524
0500000US37191,"Wayne County, North Carolina",63245,314,0.496481935
0500000US37193,"Wilkes County, North Carolina",34736,56,0.161216029
0500000US37195,"Wilson County, North Carolina",42898,175,0.407944426
0500000US37197,"Yadkin County, North Carolina",18977,0,0
0500000US37199,"Yancey County, North Carolina",9059,0,0
0500000US38001,"Adams County, North Dakota",1205,0,0
0500000US38003,"Barnes County, North Dakota",5381,7,0.130087344
0500000US38005,"Benson County, North Dakota",3351,0,0
0500000US38007,"Billings County, North Dakota",406,0,0
0500000US38009,"Bottineau County, North Dakota",3109,0,0
0500000US38011,"Bowman County, North Dakota",1587,0,0
0500000US38013,"Burke County, North Dakota",995,0,0
0500000US38015,"Burleigh County, North Dakota",47265,161,0.340632603
0500000US38017,"Cass County, North Dakota",87317,1051,1.203660227
0500000US38019,"Cavalier County, North Dakota",1855,0,0
0500000US38021,"Dickey County, North Dakota",2465,0,0
0500000US38023,"Divide County, North Dakota",1224,0,0
0500000US38025,"Dunn County, North Dakota",2094,0,0
0500000US38027,"Eddy County, North Dakota",1191,0,0
0500000US38029,"Emmons County, North Dakota",1626,0,0
0500000US38031,"Foster County, North Dakota",1661,0,0
0500000US38033,"Golden Valley County, North Dakota",936,0,0
0500000US38035,"Grand Forks County, North Dakota",33830,325,0.960685782
0500000US38037,"Grant County, North Dakota",1149,0,0
0500000US38039,"Griggs County, North Dakota",1190,0,0
0500000US38041,"Hettinger County, North Dakota",1341,0,0
0500000US38043,"Kidder County, North Dakota",1146,0,0
0500000US38045,"LaMoure County, North Dakota",1993,8,0.401404917
0500000US38047,"Logan County, North Dakota",898,2,0.222717149
0500000US38049,"McHenry County, North Dakota",2874,0,0
0500000US38051,"McIntosh County, North Dakota",1286,3,0.233281493
0500000US38053,"McKenzie County, North Dakota",6068,4,0.065919578
0500000US38055,"McLean County, North Dakota",4620,0,0
0500000US38057,"Mercer County, North Dakota",4136,3,0.072533849
0500000US38059,"Morton County, North Dakota",15304,6,0.039205436
0500000US38061,"Mountrail County, North Dakota",4763,0,0
0500000US38063,"Nelson County, North Dakota",1429,0,0
0500000US38065,"Oliver County, North Dakota",898,0,0
0500000US38067,"Pembina County, North Dakota",3316,0,0
0500000US38069,"Pierce County, North Dakota",2083,0,0
0500000US38071,"Ramsey County, North Dakota",5675,0,0
0500000US38073,"Ransom County, North Dakota",2681,0,0
0500000US38075,"Renville County, North Dakota",1204,0,0
0500000US38077,"Richland County, North Dakota",7747,2,0.025816445
0500000US38079,"Rolette County, North Dakota",7323,0,0
0500000US38081,"Sargent County, North Dakota",1813,0,0
0500000US38083,"Sheridan County, North Dakota",691,0,0
0500000US38085,"Sioux County, North Dakota",2193,0,0
0500000US38087,"Slope County, North Dakota",380,0,0
0500000US38089,"Stark County, North Dakota",15154,11,0.072588096
0500000US38091,"Steele County, North Dakota",826,0,0
0500000US38093,"Stutsman County, North Dakota",10251,15,0.146327188
0500000US38095,"Towner County, North Dakota",1019,0,0
0500000US38097,"Traill County, North Dakota",3923,0,0
0500000US38099,"Walsh County, North Dakota",5239,0,0
0500000US38101,"Ward County, North Dakota",33097,151,0.456234704
0500000US38103,"Wells County, North Dakota",1996,0,0
0500000US38105,"Williams County, North Dakota",15958,34,0.213059281
0500000US39001,"Adams County, Ohio",13952,0,0
0500000US39003,"Allen County, Ohio",51130,162,0.316839429
0500000US39005,"Ashland County, Ohio",27392,70,0.255549065
0500000US39007,"Ashtabula County, Ohio",48619,87,0.178942389
0500000US39009,"Athens County, Ohio",33090,1051,3.176186159
0500000US39011,"Auglaize County, Ohio",23036,35,0.1519361
0500000US39013,"Belmont County, Ohio",33142,90,0.271558747
0500000US39015,"Brown County, Ohio",21891,43,0.196427756
0500000US39017,"Butler County, Ohio",193783,3095,1.597147325
0500000US39019,"Carroll County, Ohio",13589,0,0
0500000US39021,"Champaign County, Ohio",19485,23,0.118039518
0500000US39023,"Clark County, Ohio",69489,164,0.236008577
0500000US39025,"Clermont County, Ohio",103724,454,0.43770005
0500000US39027,"Clinton County, Ohio",21207,0,0
0500000US39029,"Columbiana County, Ohio",51092,6,0.011743521
0500000US39031,"Coshocton County, Ohio",18465,0,0
0500000US39033,"Crawford County, Ohio",21259,99,0.465685122
0500000US39035,"Cuyahoga County, Ohio",652845,10514,1.610489473
0500000US39037,"Darke County, Ohio",26055,44,0.168873537
0500000US39039,"Defiance County, Ohio",19132,26,0.135897972
0500000US39041,"Delaware County, Ohio",101435,2324,2.291122394
0500000US39043,"Erie County, Ohio",38107,152,0.398876847
0500000US39045,"Fairfield County, Ohio",77554,79,0.101864507
0500000US39047,"Fayette County, Ohio",14648,0,0
0500000US39049,"Franklin County, Ohio",660638,13761,2.082986446
0500000US39051,"Fulton County, Ohio",21365,112,0.524221858
0500000US39053,"Gallia County, Ohio",15262,62,0.406237715
0500000US39055,"Geauga County, Ohio",47399,163,0.343889112
0500000US39057,"Greene County, Ohio",84514,763,0.902809002
0500000US39059,"Guernsey County, Ohio",19577,69,0.352454411
0500000US39061,"Hamilton County, Ohio",420851,5102,1.212305543
0500000US39063,"Hancock County, Ohio",38338,484,1.262455005
0500000US39065,"Hardin County, Ohio",15857,135,0.851359021
0500000US39067,"Harrison County, Ohio",7722,20,0.259000259
0500000US39069,"Henry County, Ohio",13821,34,0.24600246
0500000US39071,"Highland County, Ohio",21968,65,0.295884924
0500000US39073,"Hocking County, Ohio",14476,4,0.027631943
0500000US39075,"Holmes County, Ohio",21997,0,0
0500000US39077,"Huron County, Ohio",29492,37,0.125457751
0500000US39079,"Jackson County, Ohio",16727,0,0
0500000US39081,"Jefferson County, Ohio",34095,91,0.266901305
0500000US39083,"Knox County, Ohio",31603,66,0.208840933
0500000US39085,"Lake County, Ohio",117547,426,0.362408228
0500000US39087,"Lawrence County, Ohio",30800,0,0
0500000US39089,"Licking County, Ohio",88599,510,0.575627264
0500000US39091,"Logan County, Ohio",22921,71,0.309759609
0500000US39093,"Lorain County, Ohio",156199,972,0.622283113
0500000US39095,"Lucas County, Ohio",222180,2081,0.936627959
0500000US39097,"Madison County, Ohio",20181,0,0
0500000US39099,"Mahoning County, Ohio",117682,373,0.316955864
0500000US39101,"Marion County, Ohio",30656,110,0.358820459
0500000US39103,"Medina County, Ohio",89681,273,0.304412306
0500000US39105,"Meigs County, Ohio",11529,0,0
0500000US39107,"Mercer County, Ohio",20214,0,0
0500000US39109,"Miami County, Ohio",53265,179,0.336055571
0500000US39111,"Monroe County, Ohio",7011,0,0
0500000US39113,"Montgomery County, Ohio",275783,3073,1.114281881
0500000US39115,"Morgan County, Ohio",7320,6,0.081967213
0500000US39117,"Morrow County, Ohio",17473,0,0
